Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/4/20,AQS,60731014,2,45,ug/m3 SC,42,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
3/10/20,AQS,60731014,2,5,ug/m3 SC,5,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
3/16/20,AQS,60731014,2,22,ug/m3 SC,20,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
3/28/20,AQS,60731014,2,27,ug/m3 SC,25,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
4/3/20,AQS,60731014,2,60,ug/m3 SC,53,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
4/9/20,AQS,60731014,2,6,ug/m3 SC,6,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
4/15/20,AQS,60731014,2,46,ug/m3 SC,43,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
4/21/20,AQS,60731014,2,21,ug/m3 SC,19,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
4/27/20,AQS,60731014,2,35,ug/m3 SC,32,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
5/3/20,AQS,60731014,2,35,ug/m3 SC,32,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
5/9/20,AQS,60731014,2,36,ug/m3 SC,33,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
5/15/20,AQS,60731014,2,36,ug/m3 SC,33,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
5/16/20,AQS,60731014,2,38,ug/m3 SC,35,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
5/21/20,AQS,60731014,2,36,ug/m3 SC,33,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
5/27/20,AQS,60731014,2,22,ug/m3 SC,20,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
6/2/20,AQS,60731014,2,52,ug/m3 SC,48,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
6/8/20,AQS,60731014,2,55,ug/m3 SC,51,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
6/20/20,AQS,60731014,2,20,ug/m3 SC,19,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
6/26/20,AQS,60731014,2,26,ug/m3 SC,24,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
7/2/20,AQS,60731014,2,31,ug/m3 SC,29,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
7/8/20,AQS,60731014,2,49,ug/m3 SC,45,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
7/14/20,AQS,60731014,2,37,ug/m3 SC,34,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
7/20/20,AQS,60731014,2,22,ug/m3 SC,20,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
7/26/20,AQS,60731014,2,28,ug/m3 SC,26,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
8/1/20,AQS,60731014,2,59,ug/m3 SC,53,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
8/7/20,AQS,60731014,2,33,ug/m3 SC,31,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
8/13/20,AQS,60731014,2,59,ug/m3 SC,53,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
8/19/20,AQS,60731014,2,53,ug/m3 SC,49,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
8/25/20,AQS,60731014,2,26,ug/m3 SC,24,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
8/31/20,AQS,60731014,2,21,ug/m3 SC,19,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/6/20,AQS,60731014,2,77,ug/m3 SC,62,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/12/20,AQS,60731014,2,84,ug/m3 SC,65,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/18/20,AQS,60731014,2,118,ug/m3 SC,82,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/24/20,AQS,60731014,2,117,ug/m3 SC,82,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
9/30/20,AQS,60731014,2,178,ug/m3 SC,112,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/6/20,AQS,60731014,2,157,ug/m3 SC,102,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/12/20,AQS,60731014,2,95,ug/m3 SC,71,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/18/20,AQS,60731014,2,61,ug/m3 SC,54,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/24/20,AQS,60731014,2,20,ug/m3 SC,19,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
10/30/20,AQS,60731014,2,153,ug/m3 SC,100,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/5/20,AQS,60731014,2,158,ug/m3 SC,102,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/8/20,AQS,60731014,2,13,ug/m3 SC,12,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/11/20,AQS,60731014,2,49,ug/m3 SC,45,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/17/20,AQS,60731014,2,96,ug/m3 SC,71,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/23/20,AQS,60731014,2,61,ug/m3 SC,54,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
11/29/20,AQS,60731014,2,45,ug/m3 SC,42,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/5/20,AQS,60731014,2,69,ug/m3 SC,58,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/11/20,AQS,60731014,2,72,ug/m3 SC,59,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/18/20,AQS,60731014,2,33,ug/m3 SC,31,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/23/20,AQS,60731014,2,76,ug/m3 SC,61,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
12/29/20,AQS,60731014,2,14,ug/m3 SC,13,Donovan,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.57816,-116.92135
1/1/20,AQS,60731022,1,30,ug/m3 SC,28,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/4/20,AQS,60731022,1,25,ug/m3 SC,23,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/7/20,AQS,60731022,1,21,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/10/20,AQS,60731022,1,14,ug/m3 SC,13,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/13/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/16/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/19/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/22/20,AQS,60731022,1,16,ug/m3 SC,15,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/25/20,AQS,60731022,1,34,ug/m3 SC,31,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/29/20,AQS,60731022,1,23,ug/m3 SC,21,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
1/31/20,AQS,60731022,1,23,ug/m3 SC,21,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/3/20,AQS,60731022,1,37,ug/m3 SC,34,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/6/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/9/20,AQS,60731022,1,14,ug/m3 SC,13,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/12/20,AQS,60731022,1,35,ug/m3 SC,32,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/15/20,AQS,60731022,1,22,ug/m3 SC,20,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/18/20,AQS,60731022,1,33,ug/m3 SC,31,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/21/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/24/20,AQS,60731022,1,20,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
2/27/20,AQS,60731022,1,13,ug/m3 SC,12,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/1/20,AQS,60731022,1,18,ug/m3 SC,17,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/4/20,AQS,60731022,1,25,ug/m3 SC,23,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/7/20,AQS,60731022,1,10,ug/m3 SC,9,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/10/20,AQS,60731022,1,5,ug/m3 SC,5,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/13/20,AQS,60731022,1,6,ug/m3 SC,6,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/16/20,AQS,60731022,1,11,ug/m3 SC,10,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/19/20,AQS,60731022,1,9,ug/m3 SC,8,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/25/20,AQS,60731022,1,6,ug/m3 SC,6,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/28/20,AQS,60731022,1,15,ug/m3 SC,14,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
3/31/20,AQS,60731022,1,21,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/3/20,AQS,60731022,1,26,ug/m3 SC,24,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/6/20,AQS,60731022,1,4,ug/m3 SC,4,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/9/20,AQS,60731022,1,4,ug/m3 SC,4,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/12/20,AQS,60731022,1,8,ug/m3 SC,7,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/15/20,AQS,60731022,1,15,ug/m3 SC,14,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/18/20,AQS,60731022,1,8,ug/m3 SC,7,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/21/20,AQS,60731022,1,17,ug/m3 SC,16,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/24/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/27/20,AQS,60731022,1,22,ug/m3 SC,20,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
4/30/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/3/20,AQS,60731022,1,23,ug/m3 SC,21,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/6/20,AQS,60731022,1,26,ug/m3 SC,24,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/9/20,AQS,60731022,1,31,ug/m3 SC,29,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/12/20,AQS,60731022,1,10,ug/m3 SC,9,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/15/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/18/20,AQS,60731022,1,9,ug/m3 SC,8,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/21/20,AQS,60731022,1,20,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/24/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/27/20,AQS,60731022,1,21,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
5/30/20,AQS,60731022,1,11,ug/m3 SC,10,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/2/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/5/20,AQS,60731022,1,13,ug/m3 SC,12,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/8/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/11/20,AQS,60731022,1,26,ug/m3 SC,24,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/14/20,AQS,60731022,1,23,ug/m3 SC,21,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/17/20,AQS,60731022,1,21,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/20/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/23/20,AQS,60731022,1,15,ug/m3 SC,14,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/26/20,AQS,60731022,1,16,ug/m3 SC,15,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
6/29/20,AQS,60731022,1,10,ug/m3 SC,9,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/2/20,AQS,60731022,1,23,ug/m3 SC,21,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/5/20,AQS,60731022,1,24,ug/m3 SC,22,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/8/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/11/20,AQS,60731022,1,19,ug/m3 SC,18,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/14/20,AQS,60731022,1,25,ug/m3 SC,23,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/17/20,AQS,60731022,1,15,ug/m3 SC,14,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/20/20,AQS,60731022,1,16,ug/m3 SC,15,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/23/20,AQS,60731022,1,13,ug/m3 SC,12,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/26/20,AQS,60731022,1,15,ug/m3 SC,14,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
7/29/20,AQS,60731022,1,22,ug/m3 SC,20,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/1/20,AQS,60731022,1,30,ug/m3 SC,28,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/4/20,AQS,60731022,1,28,ug/m3 SC,26,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/7/20,AQS,60731022,1,21,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/10/20,AQS,60731022,1,21,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/13/20,AQS,60731022,1,22,ug/m3 SC,20,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/16/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/19/20,AQS,60731022,1,30,ug/m3 SC,28,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/22/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/25/20,AQS,60731022,1,20,ug/m3 SC,19,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/28/20,AQS,60731022,1,29,ug/m3 SC,27,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
8/31/20,AQS,60731022,1,16,ug/m3 SC,15,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/3/20,AQS,60731022,1,27,ug/m3 SC,25,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
9/6/20,AQS,60731022,1,37,ug/m3 SC,34,El Cajon - Lexington Elementary School,1,100,81102,PM10 Total 0-10um STP,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.789565,-116.944308
