Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/25/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
1/26/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
1/27/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
1/28/20,AQS,60731017,1,1.1,ppm,13,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
1/29/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
1/30/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
1/31/20,AQS,60731017,1,1,ppm,11,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/1/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/2/20,AQS,60731017,1,1.2,ppm,14,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/3/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/4/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,16,67,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/5/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/6/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/7/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/8/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/9/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/10/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/11/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/12/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/13/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/14/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/15/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/16/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/17/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/18/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/19/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/20/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/21/20,AQS,60731017,1,0.9,ppm,10,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/22/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/23/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/24/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/25/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/26/20,AQS,60731017,1,0.2,ppm,2,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/27/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/28/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,10,42,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
2/29/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/1/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/2/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/3/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/4/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/5/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/6/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/7/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/8/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/9/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/10/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/11/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/12/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/13/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/14/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/15/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/16/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/17/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/18/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/19/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/20/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/21/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/22/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/23/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/24/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/25/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/26/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/27/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/28/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/29/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/30/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
3/31/20,AQS,60731017,1,0.7,ppm,8,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/1/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/2/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/3/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/4/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/5/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/6/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/7/20,AQS,60731017,1,0.2,ppm,2,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/8/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/9/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/10/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/11/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/12/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/13/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/14/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/15/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/16/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/17/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/18/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/19/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/20/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/21/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/22/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/23/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/24/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/25/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/26/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/27/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/28/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/29/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
4/30/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/1/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/2/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/3/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/4/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/5/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/6/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/7/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/8/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/9/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/10/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/11/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/12/20,AQS,60731017,1,0.3,ppm,3,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/13/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/14/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/15/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,17,71,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/16/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/17/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/18/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/19/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/20/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/21/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/22/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/23/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/24/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/25/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/26/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/27/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/28/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/29/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/30/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
5/31/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/1/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,16,67,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/2/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/3/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,10,42,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/4/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/5/20,AQS,60731017,1,0.5,ppm,6,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/6/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/7/20,AQS,60731017,1,0.4,ppm,5,San Diego -Rancho Carmel Drive,24,100,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/8/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/9/20,AQS,60731017,1,0.6,ppm,7,San Diego -Rancho Carmel Drive,18,75,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
6/10/20,AQS,60731017,1,0.8,ppm,9,San Diego -Rancho Carmel Drive,16,67,42101,Carbon monoxide,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.985442,-117.08218
